,TMDB ID,TMDB Budget,Genre ID,Genre Name,IMDB ID,Production Company ID,Production Company Name,Release Date,TMDB Revenue,Runtime,TMDB Title,MPAA,Running Time,Genres,IMDB Title,Domestic Distributor,Domestic Opening,Earliest Release Date,IMDB Budget,IMDB Domestic Revenue,international_revenue,worldwide_revenue,Release Year,Merged Budget,Merged Revenue
209,49517,30000000,"[18, 53, 9648]","['Drama', 'Thriller', 'Mystery']",tt1340800,"[694, 2051, 6301, 10163, 23697, 104, 10146, 188721, 73204]","['StudioCanal', 'Kinowelt Filmproduktion', 'CinéCinéma', 'Working Title Films', 'Karla Films', 'Canal+', 'Focus Features', 'TTSS', 'AZ Celtic Films']",9/16/11,80630608,127,Tinker Tailor Soldier Spy,R,2 hr 7 min,Drama Mystery Thriller,Tinker Tailor Soldier Spy (2011),Focus Features,310562.0,"September 16, 2011 (United Kingdom)",0,24149393,57365976.0,81515369.0,2011,30000000,24149393
210,66124,0,"[10402, 99]","['Music', 'Documentary']",tt1341795,[],[],1/21/11,0,87,"Ride, Rise, Roar",,1 hr 23 min,Documentary Music,"Ride, Rise, Roar (2010)",,,"January 21, 2011 (United Kingdom)",0,338,338.0,,2011,100000,338
211,49049,50000000,"[28, 878]","['Action', 'Science Fiction']",tt1343727,"[46506, 284, 6733, 7437, 46507]","['Rena Film', 'DNA Films', 'Reliance Big Entertainment', 'IM Global', 'Peach Trees']",9/7/12,41037742,95,Dredd,R,1 hr 35 min,Action Crime Sci-Fi,Dredd (2012),Lions Gate Films,6278491.0,"September 7, 2012 (EMEA)",50000000,13414714,27623028.0,41037742.0,2012,50000000,13414714
212,89596,0,"[35, 18, 10751]","['Comedy', 'Drama', 'Family']",tt1344337,[],[],10/21/11,0,97,Reuniting the Rubins,PG,1 hr 37 min,Comedy Drama Family,Reuniting the Rubins (2010),Monterey Media,734.0,"October 21, 2011 (United Kingdom)",0,13569,5719.0,19288.0,2011,100000,13569
213,49026,250000000,"[28, 80, 18, 53]","['Action', 'Crime', 'Drama', 'Thriller']",tt1345836,"[9996, 923, 9993, 174]","['Syncopy', 'Legendary Pictures', 'DC Entertainment', 'Warner Bros. Pictures']",7/17/12,1081041287,165,The Dark Knight Rises,PG-13,2 hr 44 min,Action Drama Thriller,The Dark Knight Rises (2012),Warner Bros.,160887295.0,"July 19, 2012 (APAC, EMEA)",250000000,448149584,636918053.0,1085067637.0,2012,250000000,448149584
214,79697,0,[35],['Comedy'],tt1349451,"[11370, 23365]","['Michael De Luca Productions', 'Vandalia Films']",9/4/11,175706,90,Butter,R,1 hr 31 min,Comedy Drama,Butter (2011),RADiUS-TWC,70931.0,"October 5, 2012 (Domestic)",0,105018,70688.0,175706.0,2011,100000,105018
215,275665,0,[],[],tt1350510,[],[],12/1/11,0,105,Strawberry Cliff,,1 hr 45 min,Mystery Thriller,Strawberry Cliff (2011),,,"December 1, 2011 (Hong Kong)",0,78809,78809.0,,2011,100000,78809
216,217665,200000,"[53, 27]","['Thriller', 'Horror']",tt1353810,"[21553, 10950]","['Winnah Films', 'Screen Queensland']",5/11/11,30000,82,Savages Crossing,,1 hr 25 min,Thriller,Savages Crossing (2010),,,"May 13, 2010 (Australia)",0,3928,3928.0,,2011,200000,3928
217,55839,0,"[35, 10749]","['Comedy', 'Romance']",tt1354687,[],[],1/25/11,0,92,Feed the Fish,,1 hr 32 min,Comedy,Feed the Fish (2010),Strand Releasing,5820.0,"April 23, 2010 (Domestic)",0,101170,101170.0,,2011,100000,101170
218,114606,0,"[35, 27]","['Comedy', 'Horror']",tt1362058,[13161],['Tea Shop & Film Company'],8/31/12,0,88,Cockneys vs Zombies,,1 hr 28 min,Action Comedy Horror Thriller,Cockneys vs Zombies (2012),Shout! Factory,,"August 31, 2012 (United Kingdom)",0,107348,107348.0,,2012,100000,107348
219,57431,25000000,[35],['Comedy'],tt1366344,"[11370, 20848]","['Michael De Luca Productions', 'Rough House Pictures']",12/9/11,34942188,81,The Sitter,R,1 hr 21 min,Comedy,The Sitter (2011),Twentieth Century Fox,9851435.0,"December 9, 2011 (Domestic)",25000000,30441326,4500862.0,34942188.0,2011,25000000,30441326
220,77948,20000000,"[28, 53, 9648]","['Action', 'Thriller', 'Mystery']",tt1366365,"[8083, 8084, 8085, 1224, 23625, 491, 199001]","['Film Rites', 'Galavis Film', 'Picture Machine', 'Intrepid Pictures', 'Fria Luz Del Dia, A.I.E.', 'Summit Entertainment', 'Calle Cruzada']",4/4/12,16863583,93,The Cold Light of Day,PG-13,1 hr 33 min,Action Thriller,The Cold Light of Day (2012),Lions Gate Films,1831588.0,"April 4, 2012 (Spain)",0,3763583,13100000.0,16863583.0,2012,20000000,3763583
221,112090,0,[878],['Science Fiction'],tt1368440,"[28176, 1632, 58137, 678, 911, 110827]","['Bomar OOD', 'Lionsgate', 'Mirumir', 'Turner Network Television', 'Roadside Attractions', 'TNT']",9/6/12,3754070,106,Branded,R,1 hr 52 min,Drama Fantasy Sci-Fi Thriller,Branded (2012),Roadside Attractions,240589.0,"September 6, 2012 (Russia/CIS)",0,353513,3874471.0,4227984.0,2012,100000,353513
222,83542,102000000,"[18, 878]","['Drama', 'Science Fiction']",tt1371111,"[11080, 450, 96, 6187, 11081]","['Cloud Atlas Productions', 'Anarchos Productions', 'X Filme Creative Pool', 'ARD Degeto', 'A Company']",10/26/12,130482868,172,Cloud Atlas,R,2 hr 52 min,Drama Mystery Sci-Fi Thriller,Cloud Atlas (2012),Warner Bros.,9612247.0,"October 26, 2012 (EMEA, Domestic)",0,27108272,103408152.0,130516424.0,2012,102000000,27108272
223,101173,7700000,"[18, 53]","['Drama', 'Thriller']",tt1372686,"[288, 1260, 4564, 9987, 22310, 23558, 23559, 23560, 23561, 23563, 18188]","['BBC Film', 'Synchronistic Pictures', 'Icon Entertainment International', 'Lipsync Productions', 'Atlantic Swiss Productions', 'Hermetof Pictures', 'Magna Films', 'Kalkronkie', 'Artemis Films', 'Lonely Dragon', 'Magnolia Mae Films']",2/14/11,1072602,123,Coriolanus,R,2 hr 3 min,Drama Thriller War,Coriolanus (2011),The Weinstein Company,61136.0,"January 18, 2012 (Philippines)",0,757195,1678130.0,2435325.0,2011,7700000,757195
224,58244,60000000,"[10749, 878, 18, 14]","['Romance', 'Science Fiction', 'Drama', 'Fantasy']",tt1374992,"[53495, 53496, 2203, 48188, 2577, 53497, 12391, 83, 104, 10611, 7131, 18626, 174]","['Upside Down Films', 'Les Films Upside Down', 'Onyx Films', 'Transfilm', 'Studio 37', 'Kinologic Films', 'Jouror Productions', 'France 2 Cinéma', 'Canal+', 'Ciné+', 'France Télévisions', 'Kinology', 'Warner Bros. Pictures']",9/27/12,22187813,104,Upside Down,PG-13,1 hr 49 min,Drama Fantasy Romance Sci-Fi,Upside Down (2012),Millennium Entertainment,28722.0,"August 23, 2012 (EMEA, APAC)",0,105095,22082718.0,22187813.0,2012,60000000,105095
225,80048,0,[35],['Comedy'],tt1376233,[],[],11/18/11,0,90,Rid of Me,,1 hr 30 min,Comedy,Rid of Me (2011),Submarine Deluxe,2070.0,"November 18, 2011 (Domestic)",0,11740,11740.0,,2011,100000,11740
226,85743,0,"[18, 80]","['Drama', 'Crime']",tt1376717,"[6505, 8483, 2801, 2999, 1929]","['Coproduction Office', 'Plattform Produktion', 'Film i Väst', 'SVT', 'Sonet Film']",6/26/11,0,118,Play,,1 hr 58 min,Drama,Play (2011),,,"November 11, 2011 (Sweden)",0,103990,103990.0,,2011,100000,103990
227,132709,0,[99],['Documentary'],tt1380279,[4748],['Oscilloscope'],8/31/11,0,104,Rebirth,,1 hr 45 min,Documentary,Rebirth (2011),Oscilloscope,2740.0,"August 31, 2011 (Domestic)",0,12358,12358.0,,2011,100000,12358
228,87496,2000000,"[18, 53]","['Drama', 'Thriller']",tt1381404,"[1063, 770, 6626, 135399, 316]","['Brightlight Pictures', 'Kingsgate Films', 'Voltage Pictures', 'TCYK North Productions', 'Wildwood Enterprises']",9/6/12,20014680,121,The Company You Keep,R,2 hr 5 min,Drama Thriller,The Company You Keep (2012),Sony Pictures Classics,131718.0,"December 20, 2012 (Italy)",0,5133027,14881653.0,20014680.0,2012,2000000,5133027
229,91551,3,[18],['Drama'],tt1384927,"[39168, 16937, 19982]","['Picture Circle', 'Bavaria Pictures', 'Grand Pictures']",5/4/11,0,97,Death of a Superhero,,1 hr 37 min,Drama,Death of a Superhero (2011),Tribeca Film,345.0,"April 12, 2012 (Russia/CIS)",0,607,40968.0,41575.0,2011,100000,607
230,141963,0,"[18, 35]","['Drama', 'Comedy']",tt1384929,[12496],['Pegasus Pictures'],1/14/11,0,111,Stormland,,1 hr 51 min,Comedy Drama,Stormland (2011),,,"January 14, 2011 (Iceland)",0,74709,74709.0,,2011,100000,74709
231,168336,2665000,[35],['Comedy'],tt1385591,"[50320, 102117, 34671, 68758]","['B&B Entertainment', 'Wyvern Images', 'RTL KLUB', 'Sirokh Fenn']",10/18/12,0,100,Magic Boys,,1 hr 30 min,Adventure Comedy Drama,Diamond Heist (2012),,,"October 18, 2012 (Hungary)",0,117392,117392.0,,2012,2665000,117392
232,38050,50200000,"[878, 53, 10749]","['Science Fiction', 'Thriller', 'Romance']",tt1385826,"[33, 2531, 6933]","['Universal Pictures', 'MRC', 'Gambit Pictures']",3/3/11,127869379,106,The Adjustment Bureau,PG-13,1 hr 46 min,Crime Mystery Romance Sci-Fi Thriller,The Adjustment Bureau (2011),Universal Pictures,21157730.0,"March 3, 2010 (APAC)",50200000,62495645,65373734.0,127869379.0,2011,50200000,62495645
233,82136,0,"[18, 35, 878]","['Drama', 'Comedy', 'Science Fiction']",tt1386492,[],[],1/28/11,0,99,This Is Not a Movie,,1 hr 39 min,Comedy Drama,This Is Not a Movie (2011),,,"January 28, 2011 (Mexico)",0,116801,116801.0,,2011,100000,116801
234,64635,125000000,"[28, 878, 53]","['Action', 'Science Fiction', 'Thriller']",tt1386703,"[85921, 333, 15357, 12676, 5]","['Total Recall', 'Original Film', 'Prime Focus', 'Rekall Productions', 'Columbia Pictures']",8/2/12,198802074,118,Total Recall,PG-13,1 hr 58 min,Action Adventure Sci-Fi Thriller,Total Recall (2012),Sony Pictures Entertainment (SPE),25577758.0,"August 2, 2012 (APAC)",125000000,58877969,139589199.0,198467168.0,2012,125000000,58877969
235,121824,0,"[53, 35, 28]","['Thriller', 'Comedy', 'Action']",tt1389096,"[1632, 737, 126]","['Lionsgate', 'Sidney Kimmel Entertainment', 'Lakeshore Entertainment']",12/14/12,0,95,Stand Up Guys,R,1 hr 35 min,Comedy Crime Thriller,Stand Up Guys (2012),Lions Gate Films,1486390.0,"January 10, 2013 (Lebanon)",0,3310031,1762623.0,5072654.0,2012,100000,3310031
236,72477,0,"[18, 53, 80, 9648]","['Drama', 'Thriller', 'Crime', 'Mystery']",tt1389127,"[11029, 8504, 8505, 5860, 28064, 107362]","['QED International', 'Block / Hanson', 'Watley Entertainment', 'Anchor Bay Films', 'Blue Light', 'Gideon Productions']",10/14/11,957240,105,Texas Killing Fields,R,1 hr 45 min,Crime Drama History Thriller,Texas Killing Fields (2011),Anchor Bay Films,8772.0,"October 14, 2011 (EMEA, Domestic)",0,45469,1225850.0,1271319.0,2011,100000,45469
237,74465,50000000,"[18, 35, 10751]","['Drama', 'Comedy', 'Family']",tt1389137,"[444, 8518, 485, 25]","['Dune Entertainment', 'Estrella Media', 'Vinyl Films', '20th Century Fox']",12/8/11,120081841,124,We Bought a Zoo,PG,2 hr 4 min,Comedy Drama Family,We Bought a Zoo (2011),Twentieth Century Fox,9360434.0,"December 22, 2011 (APAC, LATAM)",0,75624550,44457291.0,120081841.0,2011,50000000,75624550
238,96944,0,"[10752, 18, 53]","['War', 'Drama', 'Thriller']",tt1391116,"[22922, 12177, 22923]","['Big Rich Films', 'Ffilm Cymru Wales', 'Square One Entertainment']",11/25/11,0,92,Resistance,,1 hr 32 min,Drama Thriller War,Resistance (2011),,,"November 25, 2011 (United Kingdom)",0,68548,68548.0,,2011,100000,68548
239,70160,75000000,"[878, 12, 14]","['Science Fiction', 'Adventure', 'Fantasy']",tt1392170,"[1632, 5420]","['Lionsgate', 'Color Force']",3/12/12,694394724,142,The Hunger Games,PG-13,2 hr 22 min,Action Adventure Sci-Fi Thriller,The Hunger Games (2012),Lions Gate Films,152535747.0,"March 8, 2012 (Portugal)",78000000,408010692,286384032.0,694394724.0,2012,78000000,408010692
240,96973,0,"[35, 10751]","['Comedy', 'Family']",tt1393742,"[6733, 51954, 2455]","['Reliance Big Entertainment', 'Hopscotch Pictures', 'Red Om Films']",5/4/12,0,92,Jesus Henry Christ,PG-13,1 hr 32 min,Comedy,Jesus Henry Christ (2011),Entertainment One,8192.0,"April 20, 2012 (Domestic)",0,20183,20183.0,,2012,100000,20183
241,58224,55000000,"[35, 10751]","['Comedy', 'Family']",tt1396218,"[1302, 6332, 444, 25]","['Davis Entertainment', 'Dune Entertainment III', 'Dune Entertainment', '20th Century Fox']",6/17/11,187361754,94,Mr. Popper's Penguins,PG,1 hr 34 min,Comedy Family Fantasy,Mr. Popper's Penguins (2011),Twentieth Century Fox,18445355.0,"June 16, 2011 (Singapore)",55000000,68224452,119137302.0,187361754.0,2011,55000000,68224452
242,38753,8000000,"[18, 10749, 14]","['Drama', 'Romance', 'Fantasy']",tt1396221,[88985],['Rebecca Wang Entertainment'],1/10/11,25603,94,Passion Play,R,1 hr 34 min,Drama Fantasy Horror Romance,Passion Play (2010),Image Entertainment,2100.0,"May 6, 2011 (Domestic)",0,3669,21934.0,25603.0,2011,8000000,3669
243,82675,45000000,"[28, 80, 53]","['Action', 'Crime', 'Thriller']",tt1397280,"[6896, 6877, 1115, 10611, 25, 104, 444, 30619, 133824, 7485]","['EuropaCorp', 'Grive Productions', 'M6 Films', 'Ciné+', '20th Century Fox', 'Canal+', 'Dune Entertainment', 'Karma Film Prod', 'Taken 2', 'Fox International Productions']",9/27/12,376141306,91,Taken 2,PG-13,1 hr 32 min,Action Crime Thriller,Taken 2 (2012),Twentieth Century Fox,49514769.0,"September 27, 2012 (South Korea)",45000000,139854287,236298168.0,376152455.0,2012,45000000,139854287
244,72545,79000000,"[12, 28, 878]","['Adventure', 'Action', 'Science Fiction']",tt1397514,"[10221, 12, 1836]","['Walden Media', 'New Line Cinema', 'Contrafilm']",1/19/12,355692760,94,Journey 2: The Mysterious Island,PG,1 hr 34 min,Action Adventure Comedy Family Fantasy Sci-Fi,Journey 2: The Mysterious Island (2012),Warner Bros.,27335363.0,"January 19, 2012 (APAC)",79000000,103887748,231400000.0,335287748.0,2012,79000000,103887748
245,63143,0,[99],['Documentary'],tt1398949,[7407],['Insurgent Docs'],4/6/11,99303,94,Blank City,,1 hr 34 min,Documentary,Blank City (2010),Insurgent Releasing,13989.0,"April 6, 2011 (Domestic)",0,116037,3892.0,119929.0,2011,100000,116037
246,38356,195000000,"[28, 878, 12]","['Action', 'Science Fiction', 'Adventure']",tt1399103,"[4, 435, 38831, 38833]","['Paramount', 'di Bonaventura Pictures', 'Tom DeSanto/Don Murphy Production', 'Ian Bryce Productions']",6/28/11,1123794079,154,Transformers: Dark of the Moon,PG-13,2 hr 34 min,Action Adventure Sci-Fi,Transformers: Dark of the Moon (2011),DreamWorks,97852865.0,"June 29, 2011 (28 markets)",195000000,352390543,771403536.0,1123794079.0,2011,195000000,352390543
247,48138,30000000,"[28, 9648, 53]","['Action', 'Mystery', 'Thriller']",tt1401152,"[264, 694, 1786, 12408, 12409, 104, 356, 174, 45198]","['Studio Babelsberg', 'StudioCanal', 'Dark Castle Entertainment', 'Panda Productions', 'Horticus UK', 'Canal+', 'TF1 Films Production', 'Warner Bros. Pictures', 'Deutscher Filmförderfonds']",2/16/11,130786397,113,Unknown,PG-13,1 hr 53 min,Action Mystery Thriller,Unknown (2011),Warner Bros.,21856389.0,"February 17, 2011 (10 markets)",30000000,63686397,72023632.0,135710029.0,2011,30000000,63686397
248,65759,130000000,"[16, 35, 10751]","['Animation', 'Comedy', 'Family']",tt1402488,"[28381, 13675, 2537, 174, 8089]","['Dr D Studios', 'Village Roadshow Entertainment', 'Kennedy Miller Productions', 'Warner Bros. Pictures', 'Animal Logic']",11/17/11,150406466,100,Happy Feet Two,PG,1 hr 57 min,Adventure Animation Comedy Family Music Musical Romance,Happy Feet Two (2011),Warner Bros.,21237068.0,"November 17, 2011 (EMEA, APAC)",0,64006466,95190572.0,159197038.0,2011,130000000,64006466
249,84184,0,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",tt1405365,[598],['Team Todd'],8/3/12,3094813,91,Celeste & Jesse Forever,R,1 hr 32 min,Comedy Drama Romance,Celeste & Jesse Forever (2012),Sony Pictures Classics,107785.0,"August 3, 2012 (Domestic)",0,3094813,546162.0,3640975.0,2012,100000,3094813
250,91549,0,[27],['Horror'],tt1407065,"[1898, 11571, 8976]","['Fís Éireann/Screen Ireland', 'Samson Films', 'Media Max Productions']",9/6/11,3838,85,The Moth Diaries,R,1 hr 22 min,Drama Fantasy Horror Mystery,The Moth Diaries (2011),IFC Films,2276.0,"April 20, 2012 (Domestic)",0,3838,409197.0,413035.0,2011,100000,3838
251,47273,0,[],[],tt1409006,[],[],1/1/11,0,0,Campus Radio,PG-13,1 hr 30 min,Comedy Drama Music Romance,Campus Radio (2011),Extra Butter Pictures,3196.0,"February 4, 2011 (Domestic)",0,4000,4000.0,,2011,100000,4000
252,41154,225000000,"[28, 35, 878]","['Action', 'Comedy', 'Science Fiction']",tt1409024,"[5, 9169, 56, 49325, 6736]","['Columbia Pictures', 'Hemisphere Media Capital', 'Amblin Entertainment', 'Parkes+MacDonald Image Nation', 'Imagenation Abu Dhabi FZ']",5/23/12,624026776,106,Men in Black 3,PG-13,1 hr 46 min,Action Adventure Comedy Sci-Fi,Men in Black 3 (2012),Sony Pictures Entertainment (SPE),54592779.0,"May 23, 2012 (EMEA, APAC)",225000000,179020854,475192631.0,654213485.0,2012,225000000,179020854
253,85770,0,[99],['Documentary'],tt1409772,[],[],10/8/11,0,98,A Man's Story,,1 hr 38 min,Documentary,A Man's Story (2010),,,"March 9, 2012 (United Kingdom)",0,14612,14612.0,,2011,100000,14612
254,73936,0,"[27, 18, 53]","['Horror', 'Drama', 'Thriller']",tt1410051,"[22926, 17821, 20613]","['Magnet Films', 'Ripple World Pictures', 'SC Films International']",10/14/11,4498,89,Retreat,R,1 hr 30 min,Drama Horror Thriller,Retreat (2011),,,"October 14, 2011 (United Kingdom)",0,4498,4498.0,,2011,100000,4498
255,41630,25000000,"[35, 10749]","['Comedy', 'Romance']",tt1411238,"[817, 2364, 8873]","['Katalyst Films', 'The Montecito Picture Company', 'Handsomecharlie Films']",1/21/11,149228077,107,No Strings Attached,R,1 hr 48 min,Comedy Romance,No Strings Attached (2011),Paramount Pictures,19652921.0,"January 21, 2011 (Domestic)",25000000,70662220,78565857.0,149228077.0,2011,25000000,70662220
256,67911,10000000,[35],['Comedy'],tt1411664,"[5, 135176, 878]","['Columbia Pictures', 'Miles Deep Producitons', 'Happy Madison Productions']",9/9/11,2500000,97,Bucky Larson: Born to Be a Star,R,1 hr 37 min,Comedy,Bucky Larson: Born to Be a Star (2011),Sony Pictures Entertainment (SPE),1415023.0,"September 9, 2011 (Domestic)",10000000,2529395,999.0,2530394.0,2011,10000000,2529395
257,45243,80000000,[35],['Comedy'],tt1411697,"[923, 3527, 174]","['Legendary Pictures', 'Green Hat Films', 'Warner Bros. Pictures']",5/25/11,586764305,102,The Hangover Part II,R,1 hr 42 min,Comedy,The Hangover Part II (2011),Warner Bros.,85946294.0,"May 25, 2011 (EMEA)",80000000,254464305,332300000.0,586764305.0,2011,80000000,254464305
258,50359,63000000,"[16, 35, 10751]","['Animation', 'Comedy', 'Family']",tt1411704,"[6704, 33]","['Illumination', 'Universal Pictures']",3/30/11,183953723,95,Hop,PG,1 hr 35 min,Adventure Comedy Family Fantasy,Hop (2011),Universal Pictures,37543710.0,"March 30, 2011 (Belgium)",63000000,108498305,75868840.0,184367145.0,2011,63000000,108498305
259,74534,10000000,"[18, 35]","['Drama', 'Comedy']",tt1412386,"[6735, 6736]","['Participant', 'Imagenation Abu Dhabi FZ']",2/23/12,136836156,124,The Best Exotic Marigold Hotel,PG-13,2 hr 4 min,Comedy Drama Romance,The Best Exotic Marigold Hotel (2011),Fox Searchlight,737051.0,"February 24, 2012 (United Kingdom)",10000000,46412041,104089774.0,150501815.0,2012,10000000,46412041
260,85312,0,[99],['Documentary'],tt1413493,[],[],3/11/11,0,90,Making the Boys,,1 hr 30 min,Biography Documentary Romance,Making the Boys (2011),First Run,7513.0,"March 11, 2011 (Domestic)",0,33443,33443.0,,2011,100000,33443
261,67619,0,[99],['Documentary'],tt1413496,[],[],10/21/11,0,90,Revenge of the Electric Car,PG-13,1 hr 30 min,Documentary,Revenge of the Electric Car (2011),Area 23a,17482.0,"October 21, 2011 (Domestic)",0,150886,386.0,151272.0,2011,100000,150886
262,100409,0,[99],['Documentary'],tt1414368,[],[],10/27/11,0,105,Over Your Cities Grass Will Grow,,1 hr 45 min,Documentary,Over Your Cities Grass Will Grow (2010),Alive Mind Cinema,7272.0,"October 15, 2010 (United Kingdom)",0,51301,18955.0,70256.0,2011,100000,51301
263,51209,0,"[28, 80, 53, 18]","['Action', 'Crime', 'Thriller', 'Drama']",tt1416801,"[5860, 6802, 14589, 21815]","['Anchor Bay Films', 'Dundee Entertainment', 'Code Entertainment', 'Sweet William Productions']",3/10/11,1188194,106,Kill the Irishman,R,1 hr 46 min,Biography Crime Drama,Kill the Irishman (2011),Anchor Bay Films,145430.0,"March 11, 2011 (Domestic)",0,1188194,1188194.0,,2011,100000,1188194
264,85454,0,"[99, 10402]","['Documentary', 'Music']",tt1417086,[1848],['Les'],5/14/11,0,102,Michel Petrucciani,,1 hr 42 min,Documentary Music,Michel Petrucciani (2011),,,"June 22, 2011 (Italy)",0,117063,117063.0,,2011,100000,117063
265,72744,0,"[99, 10402]","['Documentary', 'Music']",tt1417592,"[58637, 485]","['Tremolo Productions', 'Vinyl Films']",9/20/11,0,109,Pearl Jam Twenty,,1 hr 59 min,Documentary History Music,Pearl Jam Twenty (2011),Abramorama,102448.0,"September 20, 2011 (Domestic)",0,471334,471334.0,,2011,100000,471334
