ids,star_2010,star_2011,star_2012,star_2013,star_2014,star_2015,star_2016,star_2017,star_2018,star_2019,star_2020,star_2021,star_2022,star_2023
98580,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,0,0,0,0,0,13,13,13,18,18,18,0,19,19
288,27,0,57,109,111,109,41,45,17,17,11,16,10,50
290,57,158,309,387,389,307,241,103,91,22,299,325,325,123
65827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0,3,3,3,0
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,0,0,0,0,0,3,3,3,0,37,37,37,0,0
164143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,149,0,401,303,461,260,278,120,69,74,74,74,0,0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,0,0,0,38,38
65847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,0,0,0,0,0,22,22,22,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,0,0,174,246,246,72,0,0,0,0,0,0,0,0
333,52,310,480,584,361,405,323,325,201,192,274,388,415,330
65870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,0,0,0,0,15,15,25,69,69,61,2,115,113,139
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,0,0,0,55,55,55,76,76,76,51,51,51,45,45
348,29,0,29,0,0,0,0,0,0,0,0,0,0,0
131420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0,0,0,25,25,25,0,97,97,97,0,0,0,0
131421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,0,0,0,20,213,213,193,35,61,61,26,0,0,0
33137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131464,0,0,0,0,0,0,0,0,0,0,0,31,31,31
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,0,0,0,45,45,45,0,0,0,0,0,0,0,0
418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,98,316,612,703,582,570,570,659,763,863,579,680,679,870
423,0,0,0,0,0,0,8,8,8,0,0,98,98,98
429,63,0,63,34,34,34,0,0,0,0,0,0,0,0
431,0,134,134,213,171,171,274,272,272,147,57,57,0,0
433,0,0,0,0,0,0,0,76,76,76,0,0,27,27
435,142,194,336,317,247,247,176,179,334,331,204,109,60,294
436,62,150,212,200,123,188,138,65,0,0,0,0,0,0
437,96,198,294,378,232,232,143,125,206,196,223,142,142,181
438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,11,0,11,2,2,2,0,73,73,73,0,0,0,0
444,472,352,1338,915,563,95,181,181,220,85,85,0,0,0
450,0,0,0,0,0,46,46,46,0,0,0,0,0,0
451,0,0,0,0,0,8,8,8,0,0,0,0,5,5
164293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,0,0,0,0,0,0,59,59,59,0,0,0,0,0
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,0,0,0,0,0,0,0,0,0,0,0,0,0,75
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,0,22,22,22,0,5,5,5,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,0,0,0,0,0,0,0,0,0,47,47,47,39,39
491,221,190,589,594,486,427,530,663,589,305,145,165,120,158
33255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,0,0,0,0,0,0,0,38,38,38,0,0,0,0
500,4,0,4,0,0,0,0,0,0,0,0,0,0,0
33271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,0,0,0,84,84,84,128,317,317,189,88,165,253,261
508,94,148,242,214,217,436,370,219,122,195,195,73,100,157
66044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,84,0,246,162,289,127,127,0,0,0,0,0,0,0
521,269,280,789,664,595,442,466,396,309,280,230,360,394,357
33289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,0,0,0,0,0,0,0,0,0,0,0,0,0,72
552,0,0,0,16,16,16,79,79,79,2,2,2,32,32
559,0,0,18,211,275,334,172,118,41,65,55,55,124,124
562,81,0,81,73,73,162,89,89,14,19,19,5,0,0
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0,0,123,123,123,99,99
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,0,0,0,0,0,0,0,0,0,0,0,6,6,6
585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,99,0,99,0,0,0,65,65,65,0,0,0,0,0
197210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,0,0,0,0,0,0,0,0,0,0,0,0,44,44
164465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197253,0,0,0,0,0,0,0,0,0,0,15,15,15,0
197255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,23,0,23,0,39,39,39,0,0,0,0,0,0,0
33433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,53,0,53,0,0,0,0,0,0,0,0,0,0,0
686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,93,0,115,22,139,120,125,42,68,123,193,164,104,87
695,0,0,0,72,72,72,0,0,0,0,0,0,0,0
696,73,0,73,0,0,0,0,0,0,0,0,0,0,0
698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,0,0,0,0,9,20,20,11,0,0,0,0,0,0
707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,82,122,298,266,272,469,508,401,138,94,73,45,0,0
715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,0,0,0,0,0,0,0,0,0,0,0,0,16,16
718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,0,0,30,30,30,0,0,0,0,0,0,0,0,0
726,0,0,0,0,0,0,0,0,0,0,11,11,11,0
729,0,0,0,46,96,96,116,66,66,0,0,0,0,0
730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,0,0,0,0,0,64,64,64,0,0,0,0,0,0
737,25,18,43,18,0,36,46,46,10,0,0,0,0,0
738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,78,6,84,110,104,110,6,6,0,0,0,0,0,0
748,80,86,166,86,0,0,0,0,12,12,12,0,0,0
758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,0,0,0,35,35,82,117,117,70,0,0,107,107,182
769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,31,0,31,66,66,66,0,0,0,0,0,0,0,0
773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,0,0,0,0,141,141,182,41,41,0,93,131,131,38
33556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,0,0,0,0,0,0,0,0,0,0,0,0,0,40
808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,0,0,0,0,29,79,79,50,0,0,0,0,0,0
816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,31,0,31,0,0,0,0,0,0,0,0,0,0,0
819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99132,0,0,0,0,0,0,0,0,49,49,117,68,68,39
829,0,0,0,0,180,243,268,250,187,345,262,262,203,158
831,50,0,50,0,0,0,0,0,0,0,0,3,51,51
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33603,0,0,0,0,0,0,0,0,0,0,0,27,27,56
836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,20,0,20,0,0,0,0,0,0,0,0,0,0,0
33606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,0,0,0,0,0,0,0,0,0,2,2,2,0,0
131913,0,0,0,0,0,0,0,0,0,0,53,53,53,0
843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,0,0,0,0,0,0,0,0,0,0,0,0,5,37
851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,0,0,0,0,0,0,0,26,26,26,0,0,0,0
858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,0,0,0,0,0,0,0,0,0,0,0,0,0,32
164700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,92,72,400,308,236,0,177,177,177,0,0,0,0,0
33632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,86,154,240,234,103,230,150,127,0,0,0,0,0,0
879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,0,0,0,0,0,0,0,0,0,157,234,234,77,0
889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,0,0,0,0,0,0,11,11,11,0,0,0,0,29
66431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,90,0,90,42,102,102,77,17,17,0,100,143,143,43
99210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,0,0,0,0,0,0,18,18,18,0,0,0,0,0
99214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,0,0,0,0,0,0,0,0,0,11,109,109,98,0
33681,0,0,0,0,0,45,129,129,165,81,81,0,102,102
197523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,319,186,753,683,853,749,534,259,268,424,343,365,175,221
922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,73,0,131,140,155,97,15,0,0,0,0,0,0,0
99236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,0,0,0,9,9,9,0,0,90,90,90,0,0,0
66512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132061,0,0,0,0,0,0,0,0,0,0,35,35,35,0
66534,0,0,0,0,0,0,0,0,0,20,20,20,0,0
33768,0,0,0,0,0,0,0,0,0,0,76,103,129,53
33769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,25,0,25,0,0,0,0,0,0,0,0,0,0,0
1013,25,0,25,0,0,0,0,0,0,0,0,0,0,0
33781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99321,0,0,0,0,0,0,0,0,0,0,0,16,16,16
1020,73,0,131,140,155,97,70,114,114,161,102,193,91,144
66560,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197656,0,0,0,0,0,0,0,0,0,0,0,0,0,18
1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99366,0,0,0,0,0,43,43,43,0,0,0,0,0,57
33832,0,0,0,0,0,19,19,19,0,0,0,0,0,0
1063,0,0,0,0,0,0,0,0,0,0,0,0,0,28
132134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,14,0,14,0,0,0,0,0,0,0,0,0,0,0
1088,67,2,69,45,59,80,37,88,104,104,37,0,0,0
1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,0,0,122,122,122,0,0,0,0,0,0,0,0,0
1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33896,0,0,0,88,88,88,0,0,0,0,0,0,0,0
99435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,0,0,0,0,0,0,0,35,35,35,0,0,0,0
99449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,0,0,0,0,61,61,61,0,0,0,0,0,0,0
33928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,0,0,0,0,0,0,0,0,78,78,78,0,0,0
1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,0,0,0,0,0,0,0,0,0,0,0,29,29,29
99491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,0,0,18,55,55,37,2,2,2,0,0,0,0,0
1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,0,0,0,21,21,21,0,0,0,0,0,0,0,0
1224,0,0,0,6,6,6,0,7,7,28,21,21,0,0
1225,0,178,178,296,118,233,115,242,127,127,72,168,168,182
99534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197838,0,0,0,0,0,0,0,59,59,59,0,0,0,0
99540,0,0,0,0,0,0,0,0,39,39,39,0,0,0
1246,0,0,0,38,38,38,0,35,35,35,0,0,0,0
1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,0,0,0,40,40,40,0,0,0,0,0,0,0,0
1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34034,0,0,0,0,228,483,741,613,358,100,0,0,0,0
34036,0,0,0,0,87,87,87,0,0,0,0,0,0,0
1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,0,0,0,0,0,0,0,55,55,63,8,8,0,0
1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,0,0,0,0,0,17,17,17,0,0,0,0,0,0
34044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,73,0,73,0,0,97,97,159,168,169,107,90,89,89
34077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,40,0,106,66,173,107,107,0,0,0,0,0,0,0
1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34081,0,0,0,0,51,140,140,141,178,178,126,89,179,179
1314,0,0,0,0,0,0,0,0,0,0,27,27,27,0
99613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197937,0,0,0,0,0,0,0,0,59,59,59,0,0,0
132405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132437,0,0,0,0,0,0,0,0,0,0,36,36,36,0
132439,0,0,0,0,0,0,0,0,0,0,36,36,36,0
1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66930,0,0,0,0,0,18,18,18,0,0,0,0,0,0
132470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,0,0,0,0,0,0,0,0,0,0,49,49,49,63
1423,18,0,18,0,82,131,251,169,190,144,144,98,24,105
66966,9,0,9,0,0,0,0,0,0,0,0,0,0,0
1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,0,0,0,26,26,26,0,0,0,0,0,0,0,0
99755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,0,0,0,0,0,0,0,0,0,0,0,0,0,50
1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,0,0,0,0,0,35,35,35,0,0,0,0,0,0
132582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,0,0,0,0,0,0,0,0,0,84,84,84,0,0
